Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
A0A178UAB5	A0A178UAB5	A0A178UAB5	A0A178UAB5					30160967:0114:LC
A0A178UE66	Q9SUR9	PBS2	SGT1A		F9D16.40		LOCUS:2128404	18818696:0018:LC|11847307:0018:LC|18032631:0096:LC|18032631:0018:LC
A0A178UE66	Q9SUT5	PBS2	SGT1B		F8L21.50		LOCUS:2128278	11847307:0018:LC|18032631:0096:LC|18032631:0018:LC|18065690:0018:LC|18032631:0114:LC
A0A178UQA6	A8MQE1	MNA5.13	A8MQE1		T12J5.14		LOCUS:2131611	21798944:0018:HT|21798944:0397:HT
A0A178UQA6	Q8LAZ7	MNA5.13	CSN5A		F19G10.12		LOCUS:2017764	21798944:0018:HT|21798944:0397:HT
A0A178UQA6	Q8VZE5	MNA5.13	Q8VZE5		T25N20.6|T25N20_6		LOCUS:2201056	21798944:0018:HT|21798944:0397:HT
A0A178UQA6	Q9FGF5	MNA5.13	MVP7.11				LOCUS:2176070	21798944:0018:HT|21798944:0397:HT
A0A178US29	F4HWU0	MUA22.21	F4HWU0		F21D18.32		LOCUS:2023767	24833385:0112:HT
A0A178US29	O64852	MUA22.21	IQD6		T1D16.18|T1D16_18		LOCUS:2057459	24833385:0112:HT
A0A178US29	P92994	MUA22.21	CYP73A5		T6B20.16		LOCUS:2064402	24833385:0112:HT
A0A178US29	Q84N34	MUA22.21	HHP2		F6I18.240		LOCUS:2126709	24833385:0112:HT
A0A178US29	Q8L709	MUA22.21	CHX28		F4F15.190		LOCUS:2083830	24833385:0112:HT
A0A178US29	Q8L9S0	MUA22.21	Q8L9S0		F28N24.23		LOCUS:2029954	24833385:0112:HT
A0A178US29	Q8LPK5	MUA22.21	CESA8		F28A21.190		LOCUS:2124167	24833385:0112:HT
A0A178US29	Q8RY98	MUA22.21	Q8RY98		F24B9.36|F24B9_36		LOCUS:2026499	24833385:0112:HT
A0A178US29	Q8RYE2	MUA22.21	Q8RYE2				LOCUS:505006314	24833385:0112:HT
A0A178US29	Q94CG2	MUA22.21	BET12		FCAALL.379		LOCUS:1005716319	24833385:0112:HT
A0A178US29	Q9AST5	MUA22.21	Q9AST5		K6M13.9|K6M13_9		LOCUS:2157849	24833385:0112:HT
A0A178US29	Q9C7D7	MUA22.21	Q9C7D7		F28J15.3		LOCUS:2082199	24833385:0112:HT
A0A178US29	Q9C835	MUA22.21	CYP21-4		T8E24.14		LOCUS:2103420	24833385:0112:HT
A0A178US29	Q9FHB8	MUA22.21	Q9FHB8		K24M7.17|K24M7_17		LOCUS:2156702	24833385:0112:HT
A0A178US29	Q9FNH6	MUA22.21	NHL3		MHF15.16		LOCUS:2164305	24833385:0112:HT
A0A178US29	Q9FY75	MUA22.21	POT7		T5E8_200		LOCUS:2184722	24833385:0112:HT
A0A178US29	Q9LMN8	MUA22.21	WAK3		F16F4.8		LOCUS:2014897	24833385:0112:HT
A0A178US29	Q9LPN5	MUA22.21	VPS60-1		F13M14.7|F18K10.26		LOCUS:2075800	24833385:0112:HT
A0A178US29	Q9LSP7	MUA22.21	UBC32		K14A17.7		LOCUS:2086067	24833385:0112:HT
A0A178US29	Q9LYI4	MUA22.21	EMB3135		F14F18.60|F14F18_60		LOCUS:2143064	24833385:0112:HT
A0A178US29	Q9SHI7	MUA22.21	UBC34		F20D23.1		LOCUS:2020392	24833385:0112:HT
A0A178US29	Q9SX96	MUA22.21	Q9SX96		F16N3.6|F16N3_6		LOCUS:2015393	24833385:0112:HT
A0A178US29	Q9SZG0	MUA22.21	HHP4		F19F18.170		LOCUS:2120140	24833385:0112:HT
A0A178UUY0	O22100	A0A178UUY0	F16M2_110	F10N7.190|F10N7_190			LOCUS:2077244	24833385:0112:HT
A0A178UW40	O22622	HOS3-1	DAD2		T32F12.10			24833385:0090:HT
A0A178UW40	Q07488	HOS3-1	BCB		F5O24.120		LOCUS:2149249	24833385:0090:HT
A0A178UW40	Q1PE54	HOS3-1	Q1PE54		F7H19.280|F7H19_280		LOCUS:2127158	24833385:0090:HT
A0A178UW40	Q3E912	HOS3-1	DMP10		F21A20.80		LOCUS:2146380	24833385:0090:HT
A0A178UW40	Q6DR41	HOS3-1	Q6DR41		T32G6.13|T32G6_13		LOCUS:2062678	24833385:0090:HT
A0A178UW40	Q8H157	HOS3-1	NPF4.6		T17F3.12		LOCUS:2196739	24833385:0090:HT
A0A178UW40	Q93XX5	HOS3-1	Q93XX5		K21H1.9		LOCUS:2155523	24833385:0090:HT
A0A178UW40	Q94AU5	HOS3-1	Q94AU5		T20D1.90|T20D1_90		LOCUS:2180796	24833385:0090:HT
A0A178UW40	Q9FFD0	HOS3-1	PIN5		MQK4.28		LOCUS:2171392	24833385:0090:HT
A0A178UW40	Q9LDN1	HOS3-1	CRK33		F25E4.110		LOCUS:2123071	24833385:0090:HT
A0A178UW40	Q9LZQ0	HOS3-1	Q9LZQ0		T12C14_100			24833385:0090:HT
A0A178UW40	Q9M9C3	HOS3-1	Q9M9C3		AT1G68380|T2E12.7		LOCUS:2202329	24833385:0090:HT
A0A178UW40	Q9SCP2	HOS3-1	Q9SCP2		T4D2.120		LOCUS:2101998	24833385:0090:HT
A0A178UW40	Q9ZPS7	HOS3-1	TMN3		F14H20.4		LOCUS:2041160	24833385:0090:HT
A0A178UXH8	Q9C942	A0A178UXH8	CSE	F19F18.40|F19F18_40	F14G24.3		LOCUS:2011511	21952135:0018:HT
A0A178VPF6	O64852	A0A178VPF6	IQD6	T23O15.18	T1D16.18|T1D16_18		LOCUS:2057459	24833385:0112:HT
A0A178VPF6	Q6NQ51	A0A178VPF6	RRT4	T23O15.18	F16A14.24|F7A19.11		LOCUS:2014869	24833385:0112:HT
A0A178VPF6	Q84N34	A0A178VPF6	HHP2	T23O15.18	F6I18.240		LOCUS:2126709	24833385:0112:HT
A0A178VPF6	Q8H129	A0A178VPF6	PAP3	T23O15.18	F10B6.10		LOCUS:2006742	24833385:0112:HT
A0A178VPF6	Q8L9S0	A0A178VPF6	Q8L9S0	T23O15.18	F28N24.23		LOCUS:2029954	24833385:0112:HT
A0A178VPF6	Q8RY98	A0A178VPF6	Q8RY98	T23O15.18	F24B9.36|F24B9_36		LOCUS:2026499	24833385:0112:HT
A0A178VPF6	Q8VYS5	A0A178VPF6	TBL18	T23O15.18	T30C3.30		LOCUS:2138043	24833385:0112:HT
A0A178VPF6	Q944J0	A0A178VPF6	Q944J0	T23O15.18	F14M13.3		LOCUS:505006266	24833385:0112:HT
A0A178VPF6	Q9AST5	A0A178VPF6	Q9AST5	T23O15.18	K6M13.9|K6M13_9		LOCUS:2157849	24833385:0112:HT
A0A178VPF6	Q9FNH6	A0A178VPF6	NHL3	T23O15.18	MHF15.16		LOCUS:2164305	24833385:0112:HT
A0A178VPF6	Q9LMN8	A0A178VPF6	WAK3	T23O15.18	F16F4.8		LOCUS:2014897	24833385:0112:HT
A0A178VPF6	Q9LNM6	A0A178VPF6	Q9LNM6	T23O15.18	F12K21.2		LOCUS:2009248	24833385:0112:HT
A0A178VPF6	Q9LPN5	A0A178VPF6	VPS60-1	T23O15.18	F13M14.7|F18K10.26		LOCUS:2075800	24833385:0112:HT
A0A178VPF6	Q9SHI7	A0A178VPF6	UBC34	T23O15.18	F20D23.1		LOCUS:2020392	24833385:0112:HT
A0A178VPF6	Q9SX96	A0A178VPF6	Q9SX96	T23O15.18	F16N3.6|F16N3_6		LOCUS:2015393	24833385:0112:HT
A0A178VPF6	Q9SZG0	A0A178VPF6	HHP4	T23O15.18	F19F18.170		LOCUS:2120140	24833385:0112:HT
A0A178VSL1	A0A178VSL1	A0A178VSL1	A0A178VSL1					21798944:0397:HT
A0A178VSL1	P53492	A0A178VSL1	ACT7		MYH9.2		LOCUS:2178128	21798944:0018:HT|21798944:0397:HT
A0A178VSL1	Q0WL95	A0A178VSL1	Q0WL95					21798944:0018:HT|21798944:0397:HT
A0A178VSL1	Q84WV8	A0A178VSL1	NAPRT2		F26B6.7		LOCUS:2046872	21798944:0397:HT
A0A178VSL1	Q9LV35	A0A178VSL1	AIP1-2		MRC8.4		LOCUS:2092742	21798944:0018:HT|21798944:0397:HT
A0A178VSL1	Q9ZSK2	A0A178VSL1	ADF6		F16D14.4		LOCUS:2042546	21798944:0018:HT|21798944:0397:HT
A0A178W0K0	A0A178W0K0	A0A178W0K0	A0A178W0K0	T1J8.20|T1J8_20	T1J8.20|T1J8_20			21798944:0018:HT
A0A178W0K0	O22704	A0A178W0K0	CB5LP	T1J8.20|T1J8_20	F8A5.18		LOCUS:2036536	21798944:0018:HT
A0A178W0K0	Q8GW57	A0A178W0K0	Q8GW57	T1J8.20|T1J8_20	F18B13.23		LOCUS:2016249	21798944:0018:HT
A0A178W0K0	Q8L9Y3	A0A178W0K0	ARR14	T1J8.20|T1J8_20	T8O11.7		LOCUS:2065398	21798944:0018:HT
A0A178W0K0	Q8VY88	A0A178W0K0	LTD	T1J8.20|T1J8_20	F8A12.12		LOCUS:2036421	21798944:0018:HT
A0A178WIU4	C0LGW2	ERD2	PAM74	F28N24.1	MTH12.9			24833385:0090:HT
A0A178WIU4	F4J3V2	ERD2	VPS60.1	F28N24.1				24833385:0090:HT
A0A178WIU4	O22211	ERD2	GPT	F28N24.1	T26J13.8|T26J13_8		LOCUS:2060555	24833385:0090:HT
A0A178WIU4	O49652	ERD2	''CYTOCHROME|P450	F28N24.1	T12H17.100|T12H17_100		LOCUS:2132614	24833385:0090:HT
A0A178WIU4	O64852	ERD2	IQD6	F28N24.1	T1D16.18|T1D16_18		LOCUS:2057459	24833385:0090:HT
A0A178WIU4	Q29Q28	ERD2	UTR2	F28N24.1	F7H19.200		LOCUS:2127163	24833385:0090:HT
A0A178WIU4	Q6TBX7	ERD2	CYP97C1	F28N24.1	T4D2.60		LOCUS:2102023	24833385:0090:HT
A0A178WIU4	Q84N34	ERD2	HHP2	F28N24.1	F6I18.240		LOCUS:2126709	24833385:0090:HT
A0A178WIU4	Q8H129	ERD2	PAP3	F28N24.1	F10B6.10		LOCUS:2006742	24833385:0090:HT
A0A178WIU4	Q8L9S0	ERD2	Q8L9S0	F28N24.1	F28N24.23		LOCUS:2029954	24833385:0090:HT
A0A178WIU4	Q8LEC2	ERD2	Q8LEC2	F28N24.1	F17I23.160|F17I23_160		LOCUS:2118796	24833385:0090:HT
A0A178WIU4	Q8RY98	ERD2	Q8RY98	F28N24.1	F24B9.36|F24B9_36		LOCUS:2026499	24833385:0090:HT
A0A178WIU4	Q8VYP7	ERD2	Q8VYP7	F28N24.1			LOCUS:2096104	24833385:0090:HT
A0A178WIU4	Q944J0	ERD2	Q944J0	F28N24.1	F14M13.3		LOCUS:505006266	24833385:0090:HT
A0A178WIU4	Q9AST5	ERD2	Q9AST5	F28N24.1	K6M13.9|K6M13_9		LOCUS:2157849	24833385:0090:HT
A0A178WIU4	Q9C7D7	ERD2	Q9C7D7	F28N24.1	F28J15.3		LOCUS:2082199	24833385:0090:HT
A0A178WIU4	Q9C835	ERD2	CYP21-4	F28N24.1	T8E24.14		LOCUS:2103420	24833385:0090:HT
A0A178WIU4	Q9FJB4	ERD2	MOK9.4	F28N24.1			LOCUS:2169533	24833385:0090:HT
A0A178WIU4	Q9FNH6	ERD2	NHL3	F28N24.1	MHF15.16		LOCUS:2164305	24833385:0090:HT
A0A178WIU4	Q9FWR4	ERD2	DHAR1	F28N24.1	F14P1.9|F18O14.22		LOCUS:2013119	24833385:0090:HT
A0A178WIU4	Q9LIN9	ERD2	PAGR	F28N24.1	F20C19.9		LOCUS:2079281	24833385:0090:HT
A0A178WIU4	Q9LMN8	ERD2	WAK3	F28N24.1	F16F4.8		LOCUS:2014897	24833385:0090:HT
A0A178WIU4	Q9LNM6	ERD2	Q9LNM6	F28N24.1	F12K21.2		LOCUS:2009248	24833385:0090:HT
A0A178WIU4	Q9LSP7	ERD2	UBC32	F28N24.1	K14A17.7		LOCUS:2086067	24833385:0090:HT
A0A178WIU4	Q9M2M5	ERD2	F28O9.70	F28N24.1			LOCUS:2082603	24833385:0090:HT
A0A178WIU4	Q9SHI7	ERD2	UBC34	F28N24.1	F20D23.1		LOCUS:2020392	24833385:0090:HT
A0A178WIU4	Q9SX96	ERD2	Q9SX96	F28N24.1	F16N3.6|F16N3_6		LOCUS:2015393	24833385:0090:HT
A0A178WIU4	Q9SZG0	ERD2	HHP4	F28N24.1	F19F18.170		LOCUS:2120140	24833385:0090:HT
A0A178WIU4	Q9XIN6	ERD2	Q9XIN6	F28N24.1	F12K2.13|F12K2_13		LOCUS:2039610	24833385:0090:HT
A0A178WM19	Q9C9F7	A0A178WM19	Q9C9F7		T22E19.15|T22E19_15		LOCUS:2199332	24833385:0112:HT
A0A1I9LL75	Q8H1F2	A0A1I9LL75	RGS1		MPE11.27|MPE11.28		LOCUS:2092180	21952135:0018:HT
A0A1I9LL75	Q9SLH3	A0A1I9LL75	RGA		F2I9.19		LOCUS:2005516	21798944:0018:HT
A0A1I9LL86	F4HZR4	UMAMIT44	F4HZR4		T26F17.16|T26F17_16		LOCUS:2201118	24833385:0090:HT
A0A1I9LL86	O22622	UMAMIT44	DAD2		T32F12.10			24833385:0090:HT
A0A1I9LL86	Q07488	UMAMIT44	BCB		F5O24.120		LOCUS:2149249	24833385:0090:HT
A0A1I9LL86	Q9FIJ0	UMAMIT44	RBOHD		MCA23.25		LOCUS:2160917	24833385:0090:HT
A0A1I9LLA7	Q8LAZ7	MLP-300B	CSN5A	T2O4.19	F19G10.12		LOCUS:2017764	21798944:0018:HT
A0A1I9LLA7	Q9LYM0	MLP-300B	F18O21_180	T2O4.19			LOCUS:2078411	21798944:0018:HT
A0A1I9LLF2	P49177	RR1	GB1		T4L20.40		LOCUS:2139489	21952135:0018:HT
A0A1I9LLF2	Q8L9T7	RR1	AHP5		F21B7.5		LOCUS:2020868	16965536:0018:LC|18642946:0018:LC
A0A1I9LLF2	Q9SAZ5	RR1	AHP3		MUL8.2		LOCUS:2175643	16965536:0018:LC|18642946:0018:LC|11158442:0018:LC
A0A1I9LLF2	Q9ZNV8	RR1	AHP2		MUO10.6		LOCUS:2093817	11158442:0096:LC|16965536:0018:LC|18642946:0018:LC|11158442:0018:LC
A0A1I9LLF2	Q9ZNV9	RR1	AHP1		MIL23.8		LOCUS:2089900	16965536:0018:LC|18642946:0018:LC|11158442:0018:LC
A0A1I9LLN1	Q8GXD8	A0A1I9LLN1	Q8GXD8		T10I14.80|T10I14_80		LOCUS:2132016	21798944:0018:HT
A0A1I9LLN1	Q9S736	A0A1I9LLN1	OBE1		F17A17.12|MLP3.23		LOCUS:2077362	21798944:0018:HT
A0A1I9LLP0	Q9M155	A0A1I9LLP0	Q9M155		F2N1.13|F2N1_13		LOCUS:2125058	21798944:0018:HT
A0A1I9LM17	A0A1I9LSV7	TT12	ALF5					24833385:0090:HT
A0A1I9LM17	O64852	TT12	IQD6		T1D16.18|T1D16_18		LOCUS:2057459	24833385:0090:HT
A0A1I9LM17	Q8RYE2	TT12	Q8RYE2				LOCUS:505006314	24833385:0090:HT
A0A1I9LM17	Q94CG2	TT12	BET12		FCAALL.379		LOCUS:1005716319	24833385:0090:HT
A0A1I9LM17	Q9AST5	TT12	Q9AST5		K6M13.9|K6M13_9		LOCUS:2157849	24833385:0090:HT
A0A1I9LM17	Q9C835	TT12	CYP21-4		T8E24.14		LOCUS:2103420	24833385:0090:HT
A0A1I9LM17	Q9FNH6	TT12	NHL3		MHF15.16		LOCUS:2164305	24833385:0090:HT
A0A1I9LM17	Q9LNM6	TT12	Q9LNM6		F12K21.2		LOCUS:2009248	24833385:0090:HT
A0A1I9LM17	Q9LSP7	TT12	UBC32		K14A17.7		LOCUS:2086067	24833385:0090:HT
A0A1I9LM17	Q9SHI7	TT12	UBC34		F20D23.1		LOCUS:2020392	24833385:0090:HT
A0A1I9LM26	B9DFX7	SHP1	PAA2		F13M11|T6G21		LOCUS:504956435	17360592:0096:HT|17360592:0089:HT
A0A1I9LM26	O22456	SHP1	SEP3		F3I6.19		LOCUS:2032372	16080001:0018:LC|15805477:0018:LC|14555696:0018:LC|17693535:0018:LC
A0A1I9LM26	O23320	SHP1	CML8		DL3360W|FCAALL.157		LOCUS:2130035	17360592:0096:HT|17360592:0089:HT
A0A1I9LM26	P0DH96	SHP1	CAM4		F28G11.13|T27F4.1			17360592:0089:HT
A0A1I9LM26	P25071	SHP1	CML12		T3K9.13		LOCUS:2063230	17360592:0089:HT
A0A1I9LM26	P29382	SHP1	SEP1		F14F8_180			15805477:0018:LC|17693535:0018:LC
A0A1I9LM26	P30187	SHP1	CML10		T3K9.14		LOCUS:2063245	17360592:0096:HT|17360592:0089:HT
A0A1I9LM26	P59220	SHP1	CAM7		T28A8_100		LOCUS:2101049	17360592:0096:HT|17360592:0089:HT
A0A1I9LM26	Q9S744	SHP1	CML9		F4F15.30		LOCUS:2083700	17360592:0096:HT|17360592:0089:HT
A0A1I9LM38	Q8LA53	A0A1I9LM38	MBD2	F28J7.25	T26D22.18		LOCUS:2182643	21798944:0018:HT|21798944:0397:HT
A0A1I9LM77	Q9FXH3	A0A1I9LM77	F6F9.20		F14P1.10|F14P1_10		LOCUS:2013144	21798944:0018:HT
A0A1I9LMY6	Q9M0T3	UMAMIT32	MEKK3		T15F16.2		LOCUS:2133529	24833385:0090:HT
A0A1I9LN81	A0A1P8BF82	FMA	BHLH071					21798944:0018:HT
A0A1I9LN81	F4JL11	FMA	IMPA2				LOCUS:505006475	21798944:0018:HT
A0A1I9LN81	F4JZ59	FMA	F4JZ59		K1L20.3|K1L20_3		LOCUS:2155006	21798944:0018:HT
A0A1I9LN81	O04336	FMA	WRKY21		T06B20.6|T6B20.6		LOCUS:2064377	21798944:0018:HT
A0A1I9LN81	Q0WQX9	FMA	WAVH2		F6H11.200		LOCUS:504954891	21798944:0018:HT
A0A1I9LN81	Q38819	FMA	CYCA2-3		T16N11.8		LOCUS:2196563	21798944:0018:HT
A0A1I9LN81	Q84JE5	FMA	Q84JE5		T20H2.28|T20H2_28		LOCUS:2198586	21798944:0018:HT
A0A1I9LN81	Q9C9T3	FMA	GIP2		F25P22.21		LOCUS:2027859	21798944:0018:HT
A0A1I9LN81	Q9FH40	FMA	TAF14B		K2N11.8		LOCUS:2157156	21798944:0018:HT
A0A1I9LN81	Q9FPQ8	FMA	KNAT7		F16P17.16		LOCUS:2015554	21798944:0018:HT
A0A1I9LN81	Q9LS08	FMA	BHLH32		K13N2.1		LOCUS:2085964	21798944:0018:HT
A0A1I9LN81	Q9LSL1	FMA	BHLH93		K21L13.16		LOCUS:2155725	25303364:0090:LC|17088607:0090:LC
A0A1I9LN81	Q9S7H1	FMA	PSAD1		T5J8.7		LOCUS:2140255	21798944:0018:HT
A0A1I9LN81	Q9SZB2	FMA	TIC22		F17M5.110		LOCUS:2119146	21798944:0018:HT
A0A1I9LN81	Q9SZC9	FMA	PAA1		F17M5.280|T16L1.10		LOCUS:2119265	21798944:0018:HT
A0A1I9LN81	Q9XI32	FMA	Q9XI32		F9L1.32|F9L1_32		LOCUS:2037713	21798944:0018:HT
A0A1I9LNA9	Q8H1F2	SGT	RGS1		MPE11.27|MPE11.28		LOCUS:2092180	21952135:0018:HT
A0A1I9LNH9	O04378	AIG2	SYP23		DL4901W|FCAALL.117			21952135:0018:HT
A0A1I9LNJ4	Q8H1F2	SZF1	RGS1		MPE11.27|MPE11.28		LOCUS:2092180	21952135:0018:HT
A0A1I9LNP0	Q8RWL4	ROS4	IDM2		F14C21.38|T22H22.23		LOCUS:2010945	25933434:0004:LC|24920332:0018:LC|24920332:0004:LC|25002145:0004:LC|25002145:0018:LC|25933434:0018:LC|24920332:0055:LC
A0A1I9LNX3	A0A1P8BCM4	RIP3	RAC10					22984069:0090:LC|22984069:0055:LC|21798944:0018:HT
A0A1I9LNX3	F4JQG2	RIP3	ATU2AF65A					21798944:0018:HT
A0A1I9LNX3	O80713	RIP3	SDR3A		F14M4		LOCUS:2041439	21798944:0018:HT
A0A1I9LNX3	P92978	RIP3	ARAC11		F24M12.340		LOCUS:2080878	19825600:0018:LC|20832900:0018:LC
A0A1I9LNX3	Q94JY4	RIP3	BRK1		T9I22.8		LOCUS:2066055	21798944:0018:HT
A0A1I9LNX3	Q9FW03	RIP3	MES11		T26G12.12|F13E17.2		LOCUS:2100587	21798944:0018:HT
A0A1I9LP30	Q9FZK5	A0A1I9LP30	Q9FZK5		F17L21.9|F17L21_9		LOCUS:2015954	21798944:0018:HT
A0A1I9LP47	Q8L7S4	TRM19	MAP70.2		F5A9.19		LOCUS:2826057	21798944:0018:HT
A0A1I9LP65	Q1H5D2	A0A1I9LP65	Q1H5D2				LOCUS:505006480	24833385:0090:HT|24833385:0112:HT
A0A1I9LQF4	P18064	A0A1I9LQF4	GPA1		T1D16.6		LOCUS:2005529	21952135:0018:HT
A0A1I9LQF4	Q8H1F2	A0A1I9LQF4	RGS1		MPE11.27|MPE11.28		LOCUS:2092180	21952135:0018:HT
A0A1I9LQF4	Q8LAJ7	A0A1I9LQF4	PHL3		F18A5.30		LOCUS:2119425	21952135:0018:HT
A0A1I9LQF4	Q9SYT0	A0A1I9LQF4	ANN1		F14D7.2		LOCUS:2011344	21952135:0018:HT
A0A1I9LQK6	Q9FI13	CBL	RPI4		MFC16.20		LOCUS:2163436	21798944:0018:HT
A0A1I9LQK6	Q9ZQC0	CBL	Q9ZQC0		F1K3.2|F1K3_2		LOCUS:2120527	21798944:0018:HT
A0A1I9LQZ0	O64852	UMAMIT6	IQD6		T1D16.18|T1D16_18		LOCUS:2057459	24833385:0090:HT
A0A1I9LQZ0	Q2HIM5	UMAMIT6	Q2HIM5		F12E4		LOCUS:505006578	24833385:0090:HT
A0A1I9LQZ0	Q8GYH0	UMAMIT6	Q8GYH0		AT1G11940|F12F1.19|F12F1_19		LOCUS:2008890	24833385:0090:HT
A0A1I9LQZ0	Q8LEC2	UMAMIT6	Q8LEC2		F17I23.160|F17I23_160		LOCUS:2118796	24833385:0090:HT
A0A1I9LQZ0	Q8RY98	UMAMIT6	Q8RY98		F24B9.36|F24B9_36		LOCUS:2026499	24833385:0090:HT
A0A1I9LQZ0	Q8VYP7	UMAMIT6	Q8VYP7				LOCUS:2096104	24833385:0090:HT
A0A1I9LQZ0	Q9C7D7	UMAMIT6	Q9C7D7		F28J15.3		LOCUS:2082199	24833385:0090:HT
A0A1I9LQZ0	Q9C835	UMAMIT6	CYP21-4		T8E24.14		LOCUS:2103420	24833385:0090:HT
A0A1I9LQZ0	Q9FNH6	UMAMIT6	NHL3		MHF15.16		LOCUS:2164305	24833385:0090:HT
A0A1I9LQZ0	Q9LHA6	UMAMIT6	Q9LHA6				LOCUS:2098318	24833385:0090:HT
A0A1I9LQZ0	Q9LK55	UMAMIT6	Q9LK55				LOCUS:505006339	24833385:0090:HT
A0A1I9LQZ0	Q9M132	UMAMIT6	Q9M132		F3D13.5|F3D13_5		LOCUS:2125157	24833385:0090:HT
A0A1I9LQZ0	Q9M9S6	UMAMIT6	UTR3		F14L17.13		LOCUS:2012482	24833385:0090:HT
A0A1I9LQZ0	Q9SZG0	UMAMIT6	HHP4		F19F18.170		LOCUS:2120140	24833385:0090:HT
A0A1I9LQZ0	Q9XIF4	UMAMIT6	TRX7		F23H11.5		LOCUS:2025971	24833385:0090:HT
A0A1I9LR04	F4KAG0	NACA2	F4KAG0		K7B16.6|K7B16_6		LOCUS:2157946	21798944:0018:HT
A0A1I9LR04	Q84TF7	NACA2	Q84TF7				LOCUS:1006230075	21798944:0018:HT
A0A1I9LRC2	Q84J71	A0A1I9LRC2	Q84J71		T17A5.11		LOCUS:2827891	21798944:0018:HT
A0A1I9LRC2	Q9CAN0	A0A1I9LRC2	Q9CAN0		F16M19.5		LOCUS:2015208	21798944:0018:HT
A0A1I9LRC2	Q9LQQ1	A0A1I9LRC2	Q9LQQ1		F24B9.15		LOCUS:2026560	21798944:0018:HT
A0A1I9LRC2	Q9SQU6	A0A1I9LRC2	EMB2750		F24P17.10		LOCUS:2081041	21798944:0018:HT
A0A1I9LRC2	Q9SY07	A0A1I9LRC2	Q9SY07		T5J8.14		LOCUS:2140220	21798944:0018:HT
A0A1I9LRH4	Q84JU6	ICE1	HOS1		T5I7.11		LOCUS:2063917	16702557:0415:LC|16702557:0018:LC|22960247:0018:LC|17416732:0415:LC|16702557:0090:LC|16702557:0096:LC
A0A1I9LRL4	A8MQG7	HWS	ASK20	F15G16.3	F4I18.7		LOCUS:2050709	21798944:0018:HT
A0A1I9LRL4	P43289	HWS	ASK3	F15G16.3	F10A16.14		LOCUS:2074464	21798944:0018:HT|14749489:0018:LC
A0A1I9LRL4	Q9SY65	HWS	ASK18	F15G16.3	F14N23.11			21798944:0018:HT|14749489:0018:LC
A0A1I9LRT3	O80902	A0A1I9LRT3	CIPK22		T19C21.2|T6A23.31			21798944:0018:HT
A0A1I9LRY4	A8MSE3	UMAMIT45	A8MSE3				LOCUS:504955927	24833385:0090:HT
A0A1I9LS02	Q8W4I7	MLP3.21	CPK13		ATEM1.10		LOCUS:2074338	24833385:0090:HT|24833385:0112:HT
A0A1I9LS23	O80871	UMAMIT3	O80871		F23F1.6		LOCUS:2045678	24833385:0090:HT
A0A1I9LS23	Q39241	UMAMIT3	TRX5		F27F5.21		LOCUS:2825451	24833385:0090:HT
A0A1I9LS23	Q940N9	UMAMIT3	DTX39		T8O5.120		LOCUS:2141672	24833385:0090:HT
A0A1I9LS23	Q9C835	UMAMIT3	CYP21-4		T8E24.14		LOCUS:2103420	24833385:0090:HT
A0A1I9LS23	Q9FHB8	UMAMIT3	Q9FHB8		K24M7.17|K24M7_17		LOCUS:2156702	24833385:0090:HT
A0A1I9LS23	Q9LIN9	UMAMIT3	PAGR		F20C19.9		LOCUS:2079281	24833385:0090:HT
A0A1I9LS23	Q9LU58	UMAMIT3	MWD22.10				LOCUS:2176252	24833385:0090:HT
A0A1I9LS23	Q9XFM6	UMAMIT3	MSBP1		F17P19.14		LOCUS:2145101	24833385:0090:HT
A0A1I9LS30	C0LGW2	HA7	PAM74	T8B10.1	MTH12.9			24833385:0090:HT
A0A1I9LS30	F4J3V2	HA7	VPS60.1	T8B10.1				24833385:0090:HT
A0A1I9LS30	Q9C7D7	HA7	Q9C7D7	T8B10.1	F28J15.3		LOCUS:2082199	24833385:0090:HT
A0A1I9LSC6	Q8LAZ7	MYB3R-3	CSN5A		F19G10.12		LOCUS:2017764	21798944:0018:HT
A0A1I9LSL4	Q8VZW1	A0A1I9LSL4	NIP1-1		F13C5.200		LOCUS:2117119	21798944:0018:HT
A0A1I9LSP5	Q4PSE2	NF-YB10	NFYC8		F14I23.70|F15F15.1		LOCUS:2143315	22912760:0018:LC|22199235:0018:LC|28650476:0018:LC
A0A1I9LSP5	Q58CM8	NF-YB10	NFYC10		MXA21.21		LOCUS:2176682	22199235:0018:LC|28650476:0018:LC
A0A1I9LSP5	Q8L4B2	NF-YB10	NFYC9		F7G19.16		LOCUS:2036034	22912760:0018:LC|22199235:0096:LC|22199235:0018:LC|28650476:0018:LC|22199235:0090:LC
A0A1I9LSP5	Q8LCG7	NF-YB10	NFYC2		F14G9.21|T6H22.3		LOCUS:2011776	22912760:0018:LC|22199235:0018:LC
A0A1I9LSP5	Q9FGP7	NF-YB10	NFYC6		MBA10.3		LOCUS:2159712	22912760:0018:LC|22199235:0018:LC
A0A1I9LSP5	Q9FGP8	NF-YB10	NFYC7		MBA10.2		LOCUS:2159702	22912760:0018:LC|22199235:0018:LC|28650476:0018:LC
A0A1I9LSP5	Q9FMV5	NF-YB10	NFYC4		MLE2.10		LOCUS:2167306	22912760:0018:LC|22199235:0018:LC
