Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
P11046	Q9W2L7	LANB1	CG15654	CG7123	CG34396|DMEL_CG34396	FBGN0261800	FBGN0085425	14605208:0398:HT|14605208:0018:HT
P11147	P29413	HSC70-4	CALR	CG4264	CG9429	FBGN0266599	FBGN0005585	14605208:0398:HT|14605208:0018:HT
P11147	P40301	HSC70-4	PROSALPHA2	CG4264	CG5266	FBGN0266599	FBGN0086134	14605208:0398:HT|14605208:0018:HT
P11147	Q24216	HSC70-4	CDK7	CG4264	CG3319|DMEL_CG3319	FBGN0266599	FBGN0263237	14605208:0398:HT|14605208:0018:HT
P11147	Q24570	HSC70-4	GRIM	CG4264	CG4345	FBGN0266599	FBGN0015946	15710747:0399:HT|15710747:0018:HT
P11147	Q4V3L3	HSC70-4	DMEL\CG43996	CG4264	CG12433|CG43996|DMEL_CG43996	FBGN0266599	FBGN0264738	14605208:0018:HT
P11147	Q4V3R9	HSC70-4	CG12433	CG4264		FBGN0266599		14605208:0018:HT
P11147	Q5BI03	HSC70-4	DMEL\CG8155	CG4264	CG8155|DMEL_CG8155	FBGN0266599	FBGN0034009	14605208:0018:HT
P11147	Q7JXC4	HSC70-4	P32	CG4264	CG6459|DMEL_CG6459	FBGN0266599	FBGN0034259	14605208:0398:HT|14605208:0018:HT
P11147	Q8IR79	HSC70-4	LIMK1	CG4264	CG1848	FBGN0266599	FBGN0283712	14605208:0398:HT|14605208:0018:HT
P11147	Q8IRH9	HSC70-4	BEST:GH19464	CG4264	CG9130|DMEL_CG9130	FBGN0266599	FBGN0035197	14605208:0398:HT|14605208:0018:HT
P11147	Q95RY2	HSC70-4	CG17014	CG4264	CG7945|DMEL_CG7945	FBGN0266599	FBGN0036505	14605208:0398:HT|14605208:0018:HT
P11147	Q9I7H9	HSC70-4	SUD1	CG4264	CG18761|CG31120|CG44254	FBGN0266599	FBGN0265189	14605208:0398:HT|14605208:0018:HT
P11147	Q9V3F2	HSC70-4	LACE	CG4264	CG4162|DMEL_CG4162	FBGN0266599	FBGN0002524	14605208:0398:HT|14605208:0018:HT
P11147	Q9V7A9	HSC70-4	Q9V7A9	CG4264		FBGN0266599		14605208:0398:HT
P11147	Q9VC10	HSC70-4	PIG-S	CG4264	CG44255|DMEL_CG44255	FBGN0266599	FBGN0265190	14605208:0018:HT
P11147	Q9VC50	HSC70-4	DMEL\CG13627	CG4264	CG13627|DMEL_CG13627	FBGN0266599	FBGN0039217	14605208:0398:HT|14605208:0018:HT
P11147	Q9VI55	HSC70-4	UFL1	CG4264	CG1104	FBGN0266599	FBGN0037467	14605208:0398:HT|14605208:0018:HT
P11147	Q9VIJ0	HSC70-4	DMEL\CG9331	CG4264	CG9331|DMEL_CG9331	FBGN0266599	FBGN0032889	14605208:0398:HT|14605208:0018:HT
P11147	Q9VIY9	HSC70-4	DMEL\CG17568	CG4264	CG17568|DMEL_CG17568	FBGN0266599	FBGN0032763	14605208:0398:HT|14605208:0018:HT
P11147	Q9VJB0	HSC70-4	ELFLESS	CG4264	CG15150|DMEL_CG15150	FBGN0266599	FBGN0032660	14605208:0398:HT|14605208:0018:HT
P11147	Q9VLG9	HSC70-4	ARGL	CG4264	CG9510|DMEL_CG9510	FBGN0266599	FBGN0032076	14605208:0398:HT|14605208:0018:HT
P11147	Q9VLI4	HSC70-4	RAW	CG4264	CG12437|DMEL_CG12437	FBGN0266599	FBGN0003209	14605208:0398:HT|14605208:0018:HT
P11147	Q9VMA3	HSC70-4	CUP	CG4264	CG11181	FBGN0266599	FBGN0000392	14605208:0398:HT|14605208:0018:HT
P11147	Q9VML8	HSC70-4	RAU	CG4264	CG8965|DMEL_CG8965	FBGN0266599	FBGN0031745	15710747:0399:HT|15710747:0018:HT
P11147	Q9VNE0	HSC70-4	DMEL\CG2926	CG4264	CG2926|DMEL_CG2926	FBGN0266599	FBGN0037344	14605208:0398:HT|14605208:0018:HT
P11147	Q9VNV2	HSC70-4	DMEL\CG11523	CG4264	CG11523|DMEL_CG11523	FBGN0266599	FBGN0037156	14605208:0398:HT|14605208:0018:HT
P11147	Q9VRQ2	HSC70-4	MAD2	CG4264	CG17498|DMEL_CG17498	FBGN0266599	FBGN0035640	15575970:0018:HT
P11147	Q9VRV9	HSC70-4	148274_AT	CG4264	CG8219|DMEL_CG8219	FBGN0266599	FBGN0035693	14605208:0398:HT|14605208:0018:HT
P11147	Q9VVC2	HSC70-4	DMEL\CG13022	CG4264	CG13022|DMEL_CG13022	FBGN0266599	FBGN0036679	14605208:0398:HT|14605208:0018:HT
P11147	Q9VWE4	HSC70-4	SSU72	CG4264	CG14216|DMEL_CG14216	FBGN0266599	FBGN0031054	15710747:0399:HT|15710747:0018:HT
P11147	Q9VX89	HSC70-4	Q9VX89	CG4264		FBGN0266599		14605208:0398:HT|14605208:0018:HT
P11147	Q9VZF4	HSC70-4	AGO	CG4264	CG15010	FBGN0266599	FBGN0041171	15710747:0399:HT|15710747:0018:HT
P11147	Q9W3N7	HSC70-4	ND-MNLL	CG4264	CG18624|DMEL_CG18624	FBGN0266599	FBGN0029971	14605208:0398:HT|14605208:0018:HT
P11147	Q9XYW6	HSC70-4	STUB1	CG4264	CG5203|DMEL_CG5203	FBGN0266599	FBGN0027052	14605208:0398:HT|14605208:0018:HT
P11147	Q9XZC2	HSC70-4	TOY	CG4264	CG11186	FBGN0266599	FBGN0019650	15710747:0399:HT|15710747:0018:HT
P11147	X2J9Y4	HSC70-4	EBO	CG4264	CG3923|DMEL_CG3923	FBGN0266599	FBGN0266572	14605208:0398:HT|14605208:0018:HT
P11346	Q24324	RAF	DSOR1	CG2845	CG15793	FBGN0003079	FBGN0010269	18494562:0424:LC|16600911:0018:LC|9814705:0018:LC
P11346	Q2MGM2	RAF	Q2MGM2	CG2845		FBGN0003079		15710747:0018:HT
P11346	Q9VQW4	RAF	DMEL\CG15422	CG2845	CG15422|DMEL_CG15422	FBGN0003079	FBGN0031579	14605208:0398:HT|14605208:0018:HT
P11420	P13096	DA	E(SPL)M5-HLH	CG5102	CG6096	FBGN0267821	FBGN0002631	9371806:0018:LC|22949507:0018:LC
P11420	P13097	DA	E(SPL)M7-HLH	CG5102	CG8361	FBGN0267821	FBGN0002633	22949507:0018:LC|9371806:0018:LC|22949507:0004:LC
P11420	P13098	DA	E(SPL)	CG5102	CG8365	FBGN0267821	FBGN0000591	9371806:0018:LC|22949507:0018:LC
P11420	P18491	DA	EMC	CG5102	CG1007	FBGN0267821	FBGN0000575	14605208:0398:HT|9371806:0018:LC|14605208:0018:HT|9486535:0018:LC|25977368:0018:LC
P11420	P36241	DA	RPL19	CG5102	CG2746	FBGN0267821	FBGN0285950	14605208:0398:HT|14605208:0018:HT
P11420	P43248	DA	SPEL1	CG5102	CG4215	FBGN0267821	FBGN0015546	15710747:0018:HT
P11420	P48987	DA	ATO	CG5102	CG7508	FBGN0267821	FBGN0010433	20478292:0401:LC|8324823:0401:LC|26824657:0018:LC
P11420	Q01069	DA	E(SPL)MBETA-HLH	CG5102	CG14548	FBGN0267821	FBGN0002733	9371806:0018:LC|22949507:0018:LC
P11420	Q01070	DA	E(SPL)MGAMMA-HLH	CG5102	CG8333	FBGN0267821	FBGN0002735	9371806:0018:LC|22949507:0018:LC
P11420	Q9VBK3	DA	Q9VBK3	CG5102		FBGN0267821		14605208:0398:HT|14605208:0018:HT
P11420	Q9VGJ5	DA	FER3	CG5102	CG6913	FBGN0267821	FBGN0037937	14605208:0398:HT|14605208:0018:HT
P11420	Q9VUK7	DA	SSTN	CG5102	CG6945|DMEL_CG6945	FBGN0267821	FBGN0036476	14605208:0398:HT|14605208:0018:HT
P11420	Q9VX36	DA	ND-24	CG5102	CG5703|DMEL_CG5703	FBGN0267821	FBGN0030853	14605208:0398:HT|14605208:0018:HT
P11420	Q9VZ73	DA	DMEL\CG17030	CG5102	CG17030|DMEL_CG17030	FBGN0267821	FBGN0035584	14605208:0398:HT|14605208:0018:HT
P11420	Q9W4X2	DA	HLH3B	CG5102	CG2655|DMEL_CG2655	FBGN0267821	FBGN0011276	14605208:0398:HT|14605208:0018:HT
P11449	Q9VWD9	VM26AA	UBQN	CG9048	CG14224|DMEL_CG14224	FBGN0003979	FBGN0031057	14605208:0398:HT|14605208:0018:HT
P11450	P24156	FCP3C	L(2)37CC	CG4015	CG10691	FBGN0000644	FBGN0002031	14605208:0398:HT|14605208:0018:HT
P11450	P31007	FCP3C	DLG1	CG4015	CG1725	FBGN0000644	FBGN0001624	14605208:0398:HT|14605208:0018:HT
P11450	P32100	FCP3C	RPL7	CG4015	CG4897	FBGN0000644	FBGN0005593	14605208:0018:HT
P11450	P55830	FCP3C	RPS3A	CG4015	CG2168	FBGN0000644	FBGN0017545	14605208:0398:HT|14605208:0018:HT
P11450	Q01643	FCP3C	MST84DB	CG4015	CG17934	FBGN0000644	FBGN0004173	14605208:0398:HT|14605208:0018:HT
P11450	Q0E9A5	FCP3C	MUSKELIN	CG4015	CG8811|DMEL_CG8811	FBGN0000644	FBGN0033757	14605208:0018:HT
P11450	Q24404	FCP3C	MST98CB	CG4015	CG18396|DMEL_CG18396	FBGN0000644	FBGN0004171	14605208:0018:HT
P11450	Q7KTA1	FCP3C	NIMB2	CG4015	CG31839|DMEL_CG31839	FBGN0000644	FBGN0028543	14605208:0398:HT|14605208:0018:HT
P11450	Q7PLP5	FCP3C	FBGN0039955	CG4015	CG41099|DMEL_CG41099	FBGN0000644	FBGN0039955	14605208:0398:HT|14605208:0018:HT
P11450	Q8IQI1	FCP3C	DMEL\CG17666	CG4015	CG17666|DMEL_CG17666	FBGN0000644	FBGN0036311	14605208:0398:HT|14605208:0018:HT
P11450	Q8IRI6	FCP3C	GLUT1	CG4015	CG43946	FBGN0000644	FBGN0264574	14605208:0398:HT|14605208:0018:HT
P11450	Q8T3W6	FCP3C	HALE	CG4015	CG7570|DMEL_CG7570	FBGN0000644	FBGN0036924	14605208:0398:HT|14605208:0018:HT
P11450	Q9NBD7	FCP3C	CHB	CG4015	CG32435	FBGN0000644	FBGN0021760	14605208:0398:HT|14605208:0018:HT
P11450	Q9V3W6	FCP3C	INX7	CG4015	CG2977	FBGN0000644	FBGN0027106	14605208:0398:HT|14605208:0018:HT
P11450	Q9V6E4	FCP3C	Q9V6E4	CG4015		FBGN0000644		14605208:0398:HT
P11450	Q9VAW8	FCP3C	MST98CA	CG4015	CG11719|DMEL_CG11719	FBGN0000644	FBGN0002865	14605208:0398:HT|14605208:0018:HT
P11450	Q9VI89	FCP3C	Q9VI89	CG4015		FBGN0000644		14605208:0398:HT|14605208:0018:HT
P11450	Q9VJ37	FCP3C	TUP	CG4015	CG10619|DMEL_CG10619	FBGN0000644	FBGN0003896	14605208:0398:HT|14605208:0018:HT
P11450	Q9VJM1	FCP3C	CG4959	CG4015	CG34168|DMEL_CG34168	FBGN0000644	FBGN0085197	14605208:0398:HT|14605208:0018:HT
P11450	Q9VK61	FCP3C	DMEL\CG15484	CG4015	CG15484|DMEL_CG15484	FBGN0000644	FBGN0032452	14605208:0398:HT|14605208:0018:HT
P11450	Q9VKI8	FCP3C	DMEL\CG6287	CG4015	CG6287|DMEL_CG6287	FBGN0000644	FBGN0032350	14605208:0018:HT
P11450	Q9VKQ2	FCP3C	DMEL\CG17127	CG4015	CG17127|DMEL_CG17127	FBGN0000644	FBGN0032299	14605208:0398:HT|14605208:0018:HT
P11450	Q9VKX4	FCP3C	MRPS7	CG4015	CG5108	FBGN0000644	FBGN0032236	14605208:0398:HT|14605208:0018:HT
P11450	Q9VMI8	FCP3C	DMEL\CG9117	CG4015	CG9117|DMEL_CG9117	FBGN0000644	FBGN0031766	14605208:0398:HT|14605208:0018:HT
P11450	Q9VU72	FCP3C	DMEL\CG10154	CG4015	CG10154|DMEL_CG10154	FBGN0000644	FBGN0036361	14605208:0398:HT|14605208:0018:HT
P11450	Q9W0F5	FCP3C	DMEL\CG9173	CG4015	CG9173|DMEL_CG9173	FBGN0000644	FBGN0035218	14605208:0398:HT|14605208:0018:HT
P11450	Q9W320	FCP3C	Q9W320	CG4015		FBGN0000644		14605208:0398:HT|14605208:0018:HT
P11450	Q9W405	FCP3C	Q9W405	CG4015		FBGN0000644		14605208:0398:HT|14605208:0018:HT
P11450	Q9XTN4	FCP3C	BRK	CG4015	CG9653|DMEL_CG9653	FBGN0000644	FBGN0024250	14605208:0398:HT|14605208:0018:HT
P11450	X2JD14	FCP3C	DMEL\CG15365	CG4015	CG15365|DMEL_CG15365	FBGN0000644	FBGN0030077	14605208:0398:HT|14605208:0018:HT
P11455	P20009	TERM	DLL	CG4216	CG3629	FBGN0003683	FBGN0000157	14605208:0398:HT|14605208:0018:HT
P11455	P23696	TERM	MTS	CG4216	CG7109	FBGN0003683	FBGN0004177	14605208:0398:HT|14605208:0018:HT
P11455	P27398	TERM	SOL	CG4216	CG1391	FBGN0003683	FBGN0003464	14605208:0398:HT|14605208:0018:HT
P11455	P83949	TERM	UBX	CG4216	CG10388	FBGN0003683	FBGN0003944	14605208:0398:HT|14605208:0018:HT
P11455	Q00174	TERM	LANA	CG4216	CG10236	FBGN0003683	FBGN0002526	14605208:0398:HT|14605208:0018:HT
P11455	Q23985	TERM	DX	CG4216	CG3929	FBGN0003683	FBGN0000524	14605208:0398:HT|14605208:0018:HT
P11455	Q7JZR0	TERM	DMEL\CG17290	CG4216	CG17290|DMEL_CG17290	FBGN0003683	FBGN0034201	14605208:0398:HT|14605208:0018:HT
P11455	Q7JZZ3	TERM	DMEL\CG13321	CG4216	CG13321|DMEL_CG13321	FBGN0003683	FBGN0033787	14605208:0398:HT|14605208:0018:HT
P11455	Q7K148	TERM	PROSBETA5	CG4216	CG12323|DMEL_CG12323	FBGN0003683	FBGN0029134	14605208:0398:HT|14605208:0018:HT
P11455	Q7K4K7	TERM	CBS	CG4216	CG4840|DMEL_CG4840	FBGN0003683	FBGN0086757	14605208:0398:HT|14605208:0018:HT
P11455	Q7KMM4	TERM	GCS2ALPHA	CG4216	CG14476|DMEL_CG14476	FBGN0003683	FBGN0027588	14605208:0018:HT
P11455	Q7KS72	TERM	C15	CG4216	CG7937|DMEL_CG7937	FBGN0003683	FBGN0004863	14605208:0398:HT|14605208:0018:HT
P11455	Q7KWG9	TERM	MARF1	CG4216	CG17018|DMEL_CG17018	FBGN0003683	FBGN0039972	14605208:0398:HT|14605208:0018:HT
P11455	Q8INQ9	TERM	STCK	CG4216	CG7954|DMEL_CG7954	FBGN0003683	FBGN0020249	14605208:0398:HT|14605208:0018:HT
P11455	Q8IR14	TERM	TRAF-LIKE	CG4216	CG4394|DMEL_CG4394	FBGN0003683	FBGN0030748	14605208:0398:HT|14605208:0018:HT
P11455	Q8IRI6	TERM	GLUT1	CG4216	CG43946	FBGN0003683	FBGN0264574	14605208:0398:HT|14605208:0018:HT
P11455	Q8T3W6	TERM	HALE	CG4216	CG7570|DMEL_CG7570	FBGN0003683	FBGN0036924	14605208:0398:HT|14605208:0018:HT
P11455	Q9V3P3	TERM	REG	CG4216	CG1591|DMEL_CG1591	FBGN0003683	FBGN0029133	14605208:0398:HT|14605208:0018:HT
P11455	Q9V6K7	TERM	Q9V6K7	CG4216		FBGN0003683		14605208:0398:HT
P11455	Q9VAY8	TERM	CG12260	CG4216	CG33213|DMEL_CG33213	FBGN0003683	FBGN0053213	14605208:0398:HT|14605208:0018:HT
P11455	Q9VBH6	TERM	DMEL\CG14551	CG4216	CG14551|DMEL_CG14551	FBGN0003683	FBGN0039408	14605208:0398:HT|14605208:0018:HT
P11455	Q9VCP0	TERM	ELOA	CG4216	CG6755	FBGN0003683	FBGN0039066	14605208:0018:HT
P11455	Q9VI89	TERM	Q9VI89	CG4216		FBGN0003683		14605208:0398:HT|14605208:0018:HT
P11455	Q9VLR0	TERM	DMEL\CG8292	CG4216	CG8292|DMEL_CG8292	FBGN0003683	FBGN0032004	14605208:0398:HT|14605208:0018:HT
P11455	Q9VNS1	TERM	DMEL\CG14451	CG4216	CG14451|DMEL_CG14451	FBGN0003683	FBGN0037183	14605208:0398:HT|14605208:0018:HT
P11455	Q9VR24	TERM	DMEL\CG15631	CG4216	CG15631|DMEL_CG15631	FBGN0003683	FBGN0031626	14605208:0398:HT|14605208:0018:HT
P11455	Q9VRG7	TERM	DD	CG4216	CG1696	FBGN0003683	FBGN0029067	14605208:0398:HT|14605208:0018:HT
P11455	Q9VTD2	TERM	DMEL\CG14147	CG4216	CG14147|DMEL_CG14147	FBGN0003683	FBGN0036112	14605208:0398:HT|14605208:0018:HT
P11455	Q9VTW3	TERM	DMEL\CG4328	CG4216	CG4328|DMEL_CG4328	FBGN0003683	FBGN0036274	14605208:0398:HT|14605208:0018:HT
P11455	Q9VTX7	TERM	EYG	CG4216	CG10488|DMEL_CG10488	FBGN0003683	FBGN0000625	14605208:0398:HT|14605208:0018:HT
P11455	Q9W0H6	TERM	ACAT	CG4216	CG9149|DMEL_CG9149	FBGN0003683	FBGN0035203	14605208:0398:HT|14605208:0018:HT
P11455	Q9W4I6	TERM	EG:84H4.4	CG4216	CG3081|DMEL_CG3081	FBGN0003683	FBGN0025613	14605208:0398:HT|14605208:0018:HT
P11455	Q9Y146	TERM	Q9Y146	CG4216		FBGN0003683		14605208:0398:HT
P11584	P18502	MYS	PTC	CG1560	CG2411	FBGN0004657	FBGN0003892	15710747:0399:HT|15710747:0018:HT
P11596	Q24090	TRA	SNR1	CG16724	CG1064|DMEL_CG1064	FBGN0003741	FBGN0011715	14605208:0398:HT|14605208:0018:HT
P11929	Q24560	BSG25D	BETATUB56D	CG14025	CG9277	FBGN0000228	FBGN0284243	14605208:0398:HT|14605208:0018:HT
P11929	Q7KUL3	BSG25D	DMEL\CG13476	CG14025	CG13476|DMEL_CG13476	FBGN0000228	FBGN0036441	14605208:0018:HT
P11929	Q8IPM6	BSG25D	DMEL\CG9795	CG14025	CG9795|DMEL_CG9795	FBGN0000228	FBGN0037234	14605208:0398:HT|14605208:0018:HT
P11929	Q94524	BSG25D	DLC90F	CG14025	CG12363	FBGN0000228	FBGN0024432	14605208:0398:HT|14605208:0018:HT
P11929	Q9V3M9	BSG25D	TEKTIN-A	CG14025	CG4767|DMEL_CG4767	FBGN0000228	FBGN0028902	14605208:0398:HT|14605208:0018:HT
P11929	Q9VAC1	BSG25D	DMEL\CG7920	CG14025	CG7920|DMEL_CG7920	FBGN0000228	FBGN0039737	14605208:0398:HT|14605208:0018:HT
P11929	Q9VID3	BSG25D	CRC	CG14025	CG8669|DMEL_CG8669	FBGN0000228	FBGN0000370	14605208:0398:HT|14605208:0018:HT
P11929	Q9VIT3	BSG25D	MSB1L	CG14025	CG10364|DMEL_CG10364	FBGN0000228	FBGN0027949	14605208:0398:HT|14605208:0018:HT
P11929	Q9VJF3	BSG25D	Q9VJF3	CG14025		FBGN0000228		14605208:0398:HT|14605208:0018:HT
P11929	Q9VLX3	BSG25D	DMEL\CG7164	CG14025	CG7164|DMEL_CG7164	FBGN0000228	FBGN0031946	14605208:0398:HT|14605208:0018:HT
P11929	Q9VNU3	BSG25D	DMEL\CG11449	CG14025	CG11449|DMEL_CG11449	FBGN0000228	FBGN0037162	14605208:0398:HT|14605208:0018:HT
P11929	Q9VP13	BSG25D	CRIF	CG14025	CG7172|DMEL_CG7172	FBGN0000228	FBGN0037102	14605208:0398:HT|14605208:0018:HT
P11929	Q9VRI1	BSG25D	WHE	CG14025	CG1678|DMEL_CG1678	FBGN0000228	FBGN0031176	14605208:0398:HT|14605208:0018:HT
P11929	Q9VTW3	BSG25D	DMEL\CG4328	CG14025	CG4328|DMEL_CG4328	FBGN0000228	FBGN0036274	14605208:0398:HT|14605208:0018:HT
P11929	Q9VUG7	BSG25D	Q9VUG7	CG14025		FBGN0000228		14605208:0398:HT|14605208:0018:HT
P11929	Q9VUI0	BSG25D	GNU	CG14025	CG5272|DMEL_CG5272	FBGN0000228	FBGN0001120	14605208:0398:HT|14605208:0018:HT
P11929	Q9VUL2	BSG25D	DMEL\CG13458	CG14025	CG13458|DMEL_CG13458	FBGN0000228	FBGN0036479	14605208:0398:HT|14605208:0018:HT
P11929	Q9VVE2	BSG25D	ROGDI	CG14025	CG7725	FBGN0000228	FBGN0036697	14605208:0398:HT|14605208:0018:HT
P11929	Q9VW52	BSG25D	PRP3	CG14025	CG7757|DMEL_CG7757	FBGN0000228	FBGN0036915	14605208:0398:HT|14605208:0018:HT
P11929	Q9W4F9	BSG25D	CG15469	CG14025	CG32772|DMEL_CG32772	FBGN0000228	FBGN0052772	14605208:0398:HT|14605208:0018:HT
P11956	Q24533	MTNB	D	CG4312	CG5893	FBGN0002869	FBGN0000411	14605208:0398:HT|14605208:0018:HT
P11956	Q9U1I1	MTNB	ESN	CG4312	CG43722	FBGN0002869	FBGN0263934	14605208:0398:HT|14605208:0018:HT
P11956	Q9VY14	MTNB	DMEL\CG14410	CG4312	CG14410|DMEL_CG14410	FBGN0002869	FBGN0030583	14605208:0398:HT|14605208:0018:HT
P11956	Q9VZB1	MTNB	DMEL\CG13721	CG4312	CG13721|DMEL_CG13721	FBGN0002869	FBGN0035554	14605208:0398:HT|14605208:0018:HT
P11956	Q9W4F9	MTNB	CG15469	CG4312	CG32772|DMEL_CG32772	FBGN0002869	FBGN0052772	14605208:0398:HT|14605208:0018:HT
P12080	Q9W4V8	IF	TTM50	CG9623	CG2713	FBGN0001250	FBGN0250874	14605208:0398:HT|14605208:0018:HT
P12297	Q86B99	SU(W[A])	CDNA	CG3019	CG31211|DMEL_CG31211	FBGN0003638	FBGN0051211	14605208:0398:HT|14605208:0018:HT
P12297	Q9VEH6	SU(W[A])	DMEL\CG14323	CG3019	CG14323|DMEL_CG14323	FBGN0003638	FBGN0038529	14605208:0398:HT|14605208:0018:HT
P12297	Q9VES0	SU(W[A])	DMEL\CG10324	CG3019	CG10324|DMEL_CG10324	FBGN0003638	FBGN0038454	14605208:0398:HT|14605208:0018:HT
P12297	Q9VKV8	SU(W[A])	BUG22	CG3019	CG5343	FBGN0003638	FBGN0032248	14605208:0398:HT|14605208:0018:HT
P12297	Q9VVU4	SU(W[A])	DMEL\CG6843	CG3019	CG6843|DMEL_CG6843	FBGN0003638	FBGN0036827	14605208:0398:HT|14605208:0018:HT
P12370	P19538	PKA-C1	CI	CG4379	CG2125	FBGN0000273	FBGN0004859	25289679:0004:LC|15691767:0405:LC|25289679:0090:LC|15691767:0045:LC|15592457:0045:LC
P12370	P54623	PKA-C1	CNN	CG4379	CG4832	FBGN0000273	FBGN0013765	14605208:0398:HT|14605208:0018:HT
P12370	P91682	PKA-C1	SMO	CG4379	CG11561	FBGN0000273	FBGN0003444	25289679:0004:LC|25289679:0090:LC|15616566:0045:LC|15592457:0045:LC
P12370	Q24276	PKA-C1	CDC37	CG4379	CG12019	FBGN0000273	FBGN0011573	15575970:0018:HT
P12426	Q9W445	APRT	MCTS1	CG18315	CG5941	FBGN0000109	FBGN0029833	14605208:0398:HT|14605208:0018:HT
P12613	Q0E8Q7	CCT1	EATO	CG5374	CG31731|DMEL_CG31731	FBGN0003676	FBGN0028539	14605208:0018:HT
P12613	Q7KTA8	CCT1	Q7KTA8	CG5374		FBGN0003676		14605208:0018:HT
P12613	Q9I7M1	CCT1	OS9	CG5374	CG18806|DMEL_CG18806	FBGN0003676	FBGN0042129	14605208:0398:HT|14605208:0018:HT
P12613	Q9NKF0	CCT1	Q9NKF0	CG5374		FBGN0003676		14605208:0398:HT
P12613	Q9VZG2	CCT1	CPR64AA	CG5374	CG15006|DMEL_CG15006	FBGN0003676	FBGN0035510	14605208:0398:HT|14605208:0018:HT
P12613	Q9W3Z5	CCT1	DMEL\CG3918	CG5374	CG3918|DMEL_CG3918	FBGN0003676	FBGN0029873	14605208:0398:HT|14605208:0018:HT
P12881	Q7K148	PROSALPHA6	PROSBETA5	CG4904	CG12323|DMEL_CG12323	FBGN0250843	FBGN0029134	25294943:0007:LC|19079254:0397:LC
P12881	Q9V5C6	PROSALPHA6	PROSALPHA7	CG4904	CG1519	FBGN0250843	FBGN0023175	14605208:0398:HT|14605208:0018:HT
P12881	Q9W4V8	PROSALPHA6	TTM50	CG4904	CG2713	FBGN0250843	FBGN0250874	14605208:0398:HT|14605208:0018:HT
P12982	P23573	PP1-87B	CDK2	CG5650	CG10498	FBGN0004103	FBGN0004107	15575970:0018:HT
P12982	P49762	PP1-87B	DOA	CG5650	CG42320	FBGN0004103	FBGN0265998	15575970:0018:HT
P12982	Q0E8K5	PP1-87B	MRI	CG5650	CG1216|DMEL_CG1216	FBGN0004103	FBGN0035107	14605208:0398:HT|14605208:0018:HT
P12982	Q0E9G3	PP1-87B	NOP17L	CG5650	CG1553	FBGN0004103	FBGN0033224	14605208:0398:HT|17007873:0007:LC|17007873:0018:LC|17007873:0004:LC|14605208:0018:HT
P12982	Q4QPV3	PP1-87B	DMEL\CG15705	CG5650	CG15705|DMEL_CG15705	FBGN0004103	FBGN0034104	14605208:0398:HT|14605208:0018:HT
P12982	Q4V424	PP1-87B	DMEL\CG12620	CG5650	CG12620|DMEL_CG12620	FBGN0004103	FBGN0032626	14605208:0398:HT|14605208:0018:HT
P12982	Q7K306	PP1-87B	CDK4	CG5650	CG5072|DMEL_CG5072	FBGN0004103	FBGN0016131	15575970:0018:HT
P12982	Q7K9H6	PP1-87B	SARA	CG5650	CG15667|DMEL_CG15667	FBGN0004103	FBGN0026369	12134149:0018:LC|17007873:0018:LC
P12982	Q7KRY7	PP1-87B	SCRIB	CG5650	CG5462	FBGN0004103	FBGN0263289	15710747:0399:HT|15710747:0018:HT
P12982	Q7KU01	PP1-87B	PNUTS	CG5650	CG33526|DMEL_CG33526	FBGN0004103	FBGN0053526	24204300:0018:LC|24204300:0004:LC|17007873:0018:LC
P12982	Q9I7I7	PP1-87B	SIRT2	CG5650	CG5085	FBGN0004103	FBGN0038788	15575970:0018:HT
P12982	Q9V4B8	PP1-87B	DMEL\CG31999	CG5650	CG31999|DMEL_CG31999	FBGN0004103	FBGN0051999	14605208:0398:HT|14605208:0018:HT
P12982	Q9V7W9	PP1-87B	NIPP1	CG5650	CG8980|DMEL_CG8980	FBGN0004103	FBGN0026402	14605208:0398:HT|14605208:0018:HT|17007873:0018:LC
P12982	Q9V850	PP1-87B	Q9V850	CG5650		FBGN0004103		14605208:0398:HT
P12982	Q9VF13	PP1-87B	CG5552	CG5650	CG45105|DMEL_CG45105	FBGN0004103	FBGN0266566	14605208:0398:HT|14605208:0018:HT
P12982	Q9VGI1	PP1-87B	DMEL\CG17360	CG5650	CG17360|DMEL_CG17360	FBGN0004103	FBGN0037949	14605208:0398:HT|14605208:0018:HT
P12982	Q9VGJ2	PP1-87B	I-T	CG5650	CG14719|DMEL_CG14719	FBGN0004103	FBGN0025821	14605208:0398:HT|14605208:0018:HT
P12982	Q9VIB1	PP1-87B	ALPHA-EST9	CG5650	CG1128|DMEL_CG1128	FBGN0004103	FBGN0015577	14605208:0398:HT|14605208:0018:HT
P12982	Q9VIP4	PP1-87B	NEB	CG5650	CG10718|DMEL_CG10718	FBGN0004103	FBGN0004374	9230081:0018:LC|9230081:0096:LC|17007873:0018:LC
P12982	Q9VK43	PP1-87B	A16	CG5650	CG9933|DMEL_CG9933	FBGN0004103	FBGN0028965	14605208:0398:HT|14605208:0018:HT|17007873:0018:LC
P12982	Q9VQS4	PP1-87B	SPINDLY	CG5650	CG15415|DMEL_CG15415	FBGN0004103	FBGN0031549	14605208:0398:HT|14605208:0018:HT|17007873:0018:LC
P12982	Q9VUF3	PP1-87B	GBS-70E	CG5650	CG9238|DMEL_CG9238	FBGN0004103	FBGN0036428	14605208:0398:HT|24727027:0018:LC|14605208:0018:HT
